ImagePath,DatasetSource,Reason
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1733_3239_934.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_531_1004_189.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1364_1246_927.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_981_1848_486.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_233_354_935.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1813_3562_195.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_689_1306_772.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1769_3342_63.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_853_1642_497.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_211_319_777.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1393_1356_371.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_319_679_533.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_408_811_808.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_645_1222_140.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_179_278_331.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_82_125_525.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_975_4734_783.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_851_4519_488.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_827_1599_248.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1326_1156_139.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_503_949_409.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_691_1310_780.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_514_967_908.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_467_904_235.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_101_1041_651.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_73_111_435.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_858_1633_926.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_652_1231_516.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_115_175_283.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2061_4395_587.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_930_1760_560.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_673_3928_888.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_597_1139_181.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1762_3332_245.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_235_360_50.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_490_933_352.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_655_1245_807.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1397_1361_183.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2143_4736_227.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_38_1002_34.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_677_1349_541.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_191_294_629.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_171_265_757.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_333_1468_620.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_397_797_742.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1035_165_800.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_87_133_391.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_46_879_225.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1350_1230_878.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_63_98_187.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_90_219_648.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1122_479_664.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_378_770_302.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1197_713_520.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_723_1396_338.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1866_3660_115.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1719_3203_18.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_539_1023_878.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1903_3791_14.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_270_416_398.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_179_277_436.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_35_48_43.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_527_1359_165.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_319_680_166.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1112_455_845.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_301_649_533.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_247_1293_449.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_645_1224_768.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_416_826_123.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_872_1707_638.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_919_1744_318.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_858_1631_427.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1971_3984_534.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_822_1550_826.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_38_1003_68.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_20_30_44.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_48_74_402.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_112_168_360.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_388_1590_518.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_65_101_847.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_69_1053_540.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_517_972_845.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_44_63_151.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2126_4654_644.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_712_1335_359.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1849_3629_214.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2065_4413_298.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_882_1678_192.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_394_794_235.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_590_1121_504.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1933_3883_413.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1904_3794_215.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_864_1645_639.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1783_3415_640.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1699_3126_673.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1364_1246_447.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_512_962_998.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_809_1528_118.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_400_801_376.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2102_4575_616.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_326_690_797.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_40_1026_312.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_957_1814_77.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_948_1801_721.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_57_90_910.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_975_1834_152.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_128_194_28.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_155_240_211.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2107_4595_381.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_596_1146_316.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_713_1336_159.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_153_1200_541.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_230_351_720.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_328_1738_890.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_366_752_782.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_433_852_20.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1709_3159_935.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_431_850_472.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_849_1612_143.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1704_3142_702.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_227_347_19.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1799_3457_209.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_903_1719_943.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_749_1414_770.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1065_277_768.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_202_307_424.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_761_1435_561.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1738_3260_304.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1019_110_194.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_49_75_326.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1733_3239_389.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_247_378_484.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_456_887_499.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_637_1434_570.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_571_1097_652.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1731_3237_197.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_388_2452_548.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1065_275_136.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_704_1323_974.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_753_1428_451.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_639_3674_452.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1072_318_856.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_349_724_133.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_237_362_909.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_646_1225_590.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_630_1196_710.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2131_4683_112.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_492_1782_752.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_757_4220_942.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_365_750_854.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2011_4140_787.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_582_1363_358.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_393_793_852.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_432_851_560.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2106_4590_227.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1790_3427_355.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_180_279_377.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_219_336_376.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_529_994_419.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_188_289_908.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_356_736_188.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_951_1836_991.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1448_1551_366.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_911_1728_101.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_697_1317_892.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1832_3597_594.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_856_1626_523.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1914_3821_427.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_835_1577_938.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1914_3823_180.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1978_4004_82.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_627_1188_755.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_570_1085_429.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_337_706_254.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_923_1753_496.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_242_368_261.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1491_1703_637.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_703_1329_112.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_468_905_765.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_305_655_30.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_401_4594_970.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_36_49_935.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_204_310_975.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_788_1503_168.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1298_1050_519.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_514_969_187.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_812_1625_430.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_86_1082_41.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_886_4635_304.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_791_1487_906.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1314_1108_442.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_15_23_240.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_196_300_749.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_499_945_878.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_470_908_103.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_813_1619_543.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_905_1721_327.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_294_638_564.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_621_1182_456.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_220_1343_489.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_537_1014_961.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_311_666_191.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_382_776_986.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_735_1391_683.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_221_339_951.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1591_2648_855.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_924_1757_704.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_846_1607_895.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_168_262_74.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1477_1660_226.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_755_1430_681.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_549_1043_36.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_917_1735_936.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2034_4268_141.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_8_15_820.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_540_1016_644.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_166_3672_759.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_749_1415_164.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_744_1405_742.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1942_3917_379.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_677_1349_851.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_71_108_56.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_337_706_944.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1764_3335_803.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_771_1489_345.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_814_1532_265.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_2021_4180_381.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_664_1263_781.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1591_2648_723.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_253_384_607.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_837_1582_714.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_522_986_800.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_53_1370_288.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_938_1789_693.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_854_1635_103.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_595_1142_142.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1993_4077_139.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_835_1578_592.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_492_1784_50.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_528_992_124.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_709_1331_253.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1392_1352_778.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_640_1210_293.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_1067_284_533.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_224_1340_142.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_198_302_44.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_407_810_390.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_63_99_189.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_138_205_296.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_297_4307_924.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_705_1326_82.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1805_3477_772.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1273_953_510.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_68_105_871.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_577_1107_61.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1506_1735_733.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_154_237_625.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1689_3075_38.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_63_99_736.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_464_899_646.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_181_832_158.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_2/PAT_683_1296_237.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_1/PAT_558_1072_486.png,PAD-UFES-20,Not RGB
data/raw/pad_ufes_20/images/imgs_part_3/PAT_1503_1728_65.png,PAD-UFES-20,Not RGB
